_name,planet_status,mass,radius,orbital_period,semi_major_axis,eccentricity,IST
Kepler-169 d,Confirmed,,0.112,8.348125,0.075,,0.8901711128093193
Kepler-186 c,Confirmed,,0.112,7.267302,0.0451,,0.8901711128093193
Kepler-1029 b,Confirmed,,0.112,4.41769648,,,0.8901711128093193
Kepler-101 c,Confirmed,0.01,0.112,6.02976,0.0684,0.0,0.8901711128093193
Kepler-826 b,Confirmed,,0.112,4.48758907,,,0.8901711128093193
Kepler-211 b,Confirmed,,0.112,4.138575,0.048,,0.8901711128093193
Kepler-755 c,Confirmed,,0.112,2.85313364,,,0.8901711128093193
Kepler-1074 b,Confirmed,,0.112,5.94566534,,,0.8901711128093193
Kepler-150 b,Confirmed,,0.112,3.428054,0.044,,0.8901711128093193
Kepler-1611 b,Confirmed,,0.072,5.1762429,,,0.8898066228453151
Kepler-388 b,Confirmed,,0.072,3.173315,0.036,,0.8898066228453151
Kepler-220 b,Confirmed,,0.072,4.159807,0.046,,0.8898066228453151
GJ 3473 b,Confirmed,0.00585,0.11277,1.1980035,0.01589,0.0,0.8867879840167476
Kepler-732 c,Confirmed,,0.113,0.89304124,,,0.8857824212074366
Kepler-186 e,Confirmed,,0.113,22.407704,0.11,,0.8857824212074366
Kepler-1591 b,Confirmed,,0.113,8.18504949,,,0.8857824212074366
Kepler-380 c,Confirmed,,0.113,7.630004,0.078,,0.8857824212074366
Kepler-831 b,Confirmed,,0.113,5.62153941,,,0.8857824212074366
Kepler-85 e,Confirmed,,0.113,25.216751,0.163,,0.8857824212074366
Kepler-1370 c,Confirmed,,0.113,7.44142113,,,0.8857824212074366
Kepler-1688 b,Confirmed,,0.113,5.62012,0.0608,,0.8857824212074366
Kepler-1372 b,Confirmed,,0.113,1.31155557,,,0.8857824212074366
Kepler-404 b,Confirmed,,0.113,11.829851,0.102,,0.8857824212074366
Kepler-181 b,Confirmed,,0.113,3.137873,0.04,,0.8857824212074366
Kepler-1581 b,Confirmed,,0.071,6.28385491,,,0.8829038481629566
Kepler-1395 b,Confirmed,,0.071,3.78470649,,,0.8829038481629566
Kepler-1393 b,Confirmed,,0.071,2.44357812,,,0.8829038481629566
Kepler-1067 b,Confirmed,,0.071,0.76212926,,,0.8829038481629566
Kepler-1130 b,Confirmed,,0.071,5.45298175,,,0.8829038481629566
Kepler-1365 c,Confirmed,,0.071,4.77468005,,,0.8829038481629566
Kepler-1076 b,Confirmed,,0.071,6.14727918,,,0.8829038481629566
Kepler-1008 b,Confirmed,,0.114,12.43931193,,,0.8814367912631009
K2-165 b,Confirmed,,0.114,2.354992,,,0.8814367912631009
K2-158 c,Confirmed,,0.114,5.90279,0.0622,,0.8814367912631009
K2-169 b,Confirmed,,0.114,6.380803,,,0.8814367912631009
Kepler-776 b,Confirmed,,0.114,4.89718784,,,0.8814367912631009
Kepler-1124 b,Confirmed,,0.114,2.85234897,,,0.8814367912631009
Kepler-787 b,Confirmed,,0.114,0.9283105,,,0.8814367912631009
Kepler-235 c,Confirmed,,0.114,7.824904,0.065,,0.8814367912631009
Kepler-1420 b,Confirmed,,0.114,6.69960006,,,0.8814367912631009
Kepler-132 c,Confirmed,,0.114,6.414914,0.068,,0.8814367912631009
Kepler-1357 b,Confirmed,,0.114,3.0091324,,,0.8814367912631009
Kepler-1037 b,Confirmed,,0.114,1.06378867,,,0.8814367912631009
LHS 1140 c,Confirmed,0.00569,0.11437,3.777931,0.02675,0.31,0.8798396954920633
K2-72 e,Confirmed,,0.115,24.158868,0.106,0.11,0.8771335922916768
Kepler-1415 b,Confirmed,,0.115,0.63642408,,,0.8771335922916768
Kepler-211 c,Confirmed,,0.115,6.04045,0.062,,0.8771335922916768
Kepler-393 b,Confirmed,,0.115,9.182417,0.091,,0.8771335922916768
Kepler-1693 b,Confirmed,,0.115,12.0999,0.1015,,0.8771335922916768
Kepler-1012 b,Confirmed,,0.115,5.50860439,,,0.8771335922916768
Kepler-312 b,Confirmed,,0.115,1.772419,0.031,,0.8771335922916768
Kepler-1574 b,Confirmed,,0.115,6.9424334,,,0.8771335922916768
Kepler-1603 b,Confirmed,,0.115,2.27163926,,,0.8771335922916768
Kepler-1429 b,Confirmed,,0.115,4.48487493,,,0.8771335922916768
Kepler-173 b,Confirmed,,0.115,4.263742,0.048,,0.8771335922916768
L 98-59 c,Confirmed,,0.1151,3.6904,0.0315,0.09,0.8767055821839878
Kepler-1222 b,Confirmed,,0.07,1.91694425,,,0.8759146985976641
Kepler-783 b,Confirmed,,0.07,4.29264638,,,0.8759146985976641
Kepler-390 c,Confirmed,,0.07,13.060022,0.101,,0.8759146985976641
Kepler-653 c,Confirmed,,0.07,0.90037648,,,0.8759146985976641
Kepler-42 b,Confirmed,0.009,0.07,1.2137672,0.0116,,0.8759146985976641
Kepler-1566 b,Confirmed,,0.07,0.53991524,,,0.8759146985976641
Kepler-1235 b,Confirmed,,0.07,4.16055856,,,0.8759146985976641
Kepler-507 b,Confirmed,,0.116,3.56809693,,,0.8728722058647732
Kepler-1254 c,Confirmed,,0.116,3.60084276,,,0.8728722058647732
K2-187 b,Confirmed,,0.116,0.77392,0.0164,,0.8728722058647732
Kepler-1379 b,Confirmed,,0.116,0.88184115,,,0.8728722058647732
Kepler-1568 b,Confirmed,,0.116,20.925392,,,0.8728722058647732
Kepler-1098 b,Confirmed,,0.116,2.54307286,,,0.8728722058647732
K2-102 b,Confirmed,,0.116,9.915615,,0.1,0.8728722058647732
K2-90 c,Confirmed,,0.116,2.900706,0.035,0.19,0.8728722058647732
Kepler-367 b,Confirmed,,0.116,37.815724,0.201,,0.8728722058647732
Kepler-796 b,Confirmed,,0.116,6.40087618,,,0.8728722058647732
GJ 486 b,Confirmed,0.00887,0.11643,1.467119,0.01734,0.05,0.8710525135190851
Kepler-1629 b,Confirmed,,0.069,3.87595807,,,0.8688375427202845
Kepler-821 b,Confirmed,,0.117,1.92279873,,,0.86865202551396
KOI-351 b,Confirmed,,0.117,7.008151,0.074,,0.86865202551396
Kepler-105 c,Confirmed,0.01447,0.117,7.1262,0.072,,0.86865202551396
Kepler-1441 b,Confirmed,,0.117,39.4419839,,,0.86865202551396
Kepler-1623 b,Confirmed,,0.117,4.36128348,,,0.86865202551396
Kepler-354 c,Confirmed,,0.117,16.934402,0.115,,0.86865202551396
Kepler-62 b,Confirmed,0.03,0.117,5.714932,0.0553,,0.86865202551396
K2-185 b,Confirmed,,0.117,10.616646,,,0.86865202551396
Kepler-374 d,Confirmed,,0.117,5.028219,0.056,,0.86865202551396
Kepler-1436 b,Confirmed,,0.117,9.705716,,,0.86865202551396
EPIC 205950854 c,Confirmed,,0.117,8.050722,0.06231,,0.86865202551396
Kepler-1575 b,Confirmed,,0.117,2.55314213,,,0.86865202551396
Kepler-1254 d,Confirmed,,0.117,5.72717226,,,0.86865202551396
Kepler-1298 b,Confirmed,,0.117,7.12811928,,,0.86865202551396
TRAPPIST-1 d,Confirmed,0.0013,0.0689,4.04961,0.02144,0.0,0.8681249227487009
LHS 3844 b,Confirmed,,0.1178,0.46292792,0.00623,,0.8653051495200393
Kepler-100 b,Confirmed,0.023,0.118,6.88705,,0.13,0.8644724564430379
Kepler-1671 b,Confirmed,,0.118,4.16787,0.0464,,0.8644724564430379
Kepler-299 b,Confirmed,,0.118,2.927128,0.04,,0.8644724564430379
Kepler-157 b,Confirmed,,0.118,1.732342,0.028,,0.8644724564430379
Kepler-292 b,Confirmed,,0.118,2.580827,0.035,,0.8644724564430379
Kepler-333 b,Confirmed,,0.118,12.551158,0.087,,0.8644724564430379
Kepler-1506 b,Confirmed,,0.118,14.0329154,,,0.8644724564430379
Kepler-1156 b,Confirmed,,0.118,11.89520511,,,0.8644724564430379
K2-35 b,Confirmed,,0.118,2.399964,0.031,0.13,0.8644724564430379
Kepler-255 d,Confirmed,,0.118,1.04562266,,,0.8644724564430379
Kepler-1179 b,Confirmed,,0.118,2.68505749,,,0.8644724564430379
Kepler-90 i,Confirmed,,0.118,14.44912,0.2,,0.8644724564430379
EPIC 212297394 b,Confirmed,,0.118,2.28943,,,0.8644724564430379
Kepler-1193 b,Confirmed,,0.118,2.83265213,,,0.8644724564430379
Kepler-383 b,Confirmed,,0.118,12.904532,0.095,,0.8644724564430379
Kepler-382 b,Confirmed,,0.118,5.262155,0.055,,0.8644724564430379
Kepler-217 d,Confirmed,,0.118,3.88689525,,,0.8644724564430379
Kepler-395 c,Confirmed,,0.118,34.989262,0.177,,0.8644724564430379
Kepler-617 b,Confirmed,,0.118,1.68269615,,,0.8644724564430379
Kepler-603 d,Confirmed,,0.118,6.2171292,,,0.8644724564430379
Kepler-431 b,Confirmed,,0.068,6.803,0.0719,,0.8616707077559377
KOI-55 b,Confirmed,0.0014,0.068,0.240104,0.006,,0.8616707077559377
Kepler-1588 b,Confirmed,,0.068,7.84931739,,,0.8616707077559377
Kepler-1542 b,Confirmed,,0.068,3.95116882,,,0.8616707077559377
Kepler-1402 b,Confirmed,,0.068,2.03387914,,,0.8616707077559377
Kepler-1619 b,Confirmed,,0.068,23.6225913,,,0.8616707077559377
Kepler-1542 e,Confirmed,,0.068,5.10115756,,,0.8616707077559377
LTT 3780 b,Confirmed,0.00982,0.11883,0.7683881,0.012,0.064,0.8610338380514917
Kepler-1508 b,Confirmed,,0.119,20.7056504,,,0.8603329152485744
K2-233 c,Confirmed,,0.119,7.06142,0.06687,0.0,0.8603329152485744
Kepler-707 b,Confirmed,,0.119,2.23749275,,,0.8603329152485744
Kepler-348 c,Confirmed,,0.119,17.265427,0.138,,0.8603329152485744
K2-148 b,Confirmed,,0.119,4.38395,0.0454,,0.8603329152485744
Kepler-144 b,Confirmed,,0.119,5.885273,0.066,,0.8603329152485744
Kepler-1028 b,Confirmed,,0.119,2.51462432,,,0.8603329152485744
K2-316 b,Confirmed,,0.119,1.133,0.0147,,0.8603329152485744
Kepler-393 c,Confirmed,,0.119,14.613612,0.124,,0.8603329152485744
Kepler-286 d,Confirmed,,0.119,5.914323,0.061,,0.8603329152485744
Kepler-1498 b,Confirmed,,0.119,48.051405,,,0.8603329152485744
Kepler-220 e,Confirmed,,0.119,45.902733,0.226,,0.8603329152485744
Kepler-1253 b,Confirmed,,0.119,68.8861915,,,0.8603329152485744
Kepler-1224 b,Confirmed,,0.119,13.32351601,,,0.8603329152485744
Kepler-251 b,Confirmed,,0.119,4.790936,0.053,,0.8603329152485744
Kepler-1185 b,Confirmed,,0.119,104.3518976,,,0.8603329152485744
Kepler-1190 b,Confirmed,,0.119,10.45843441,,,0.8603329152485744
Kepler-931 b,Confirmed,,0.119,8.03755877,,,0.8603329152485744
Kepler-1587 b,Confirmed,,0.119,9.4060467,,,0.8603329152485744
TRAPPIST-1 h,Confirmed,0.001041,0.0674,20.0,0.063,,0.8573268490085177
Kepler-330 b,Confirmed,,0.12,8.25978,0.075,,0.8562328296484318
Kepler-1244 b,Confirmed,,0.12,3.70428172,,,0.8562328296484318
Kepler-442 b,Confirmed,,0.12,112.3053,0.409,0.04,0.8562328296484318
Kepler-1319 b,Confirmed,,0.12,2.88676265,,0.33,0.8562328296484318
Kepler-285 b,Confirmed,,0.12,2.633867,0.036,,0.8562328296484318
Kepler-935 b,Confirmed,,0.12,4.88083852,,,0.8562328296484318
K2-219 b,Confirmed,,0.12,3.901287,,,0.8562328296484318
Kepler-1532 b,Confirmed,,0.12,1.09366356,,,0.8562328296484318
Kepler-191 b,Confirmed,,0.12,9.939632,0.087,,0.8562328296484318
Kepler-301 b,Confirmed,,0.12,2.508553,0.036,,0.8562328296484318
Kepler-144 c,Confirmed,,0.12,10.104665,0.094,,0.8562328296484318
Kepler-1631 b,Confirmed,,0.12,4.09513932,,,0.8562328296484318
Kepler-1114 b,Confirmed,,0.12,14.97435694,,,0.8562328296484318
Kepler-1602 b,Confirmed,,0.12,11.17931605,,,0.8562328296484318
K2-188 b,Confirmed,,0.12,1.742169,0.0289,,0.8562328296484318
Kepler-301 c,Confirmed,,0.12,5.419026,0.06,,0.8562328296484318
Kepler-1107 b,Confirmed,,0.12,0.57103852,,,0.8562328296484318
Kepler-128 c,Confirmed,0.00283,0.12,22.804,,,0.8562328296484318
K2-133 b,Confirmed,0.0069,0.12,3.07133,0.03194,,0.8562328296484318
Kepler-446 d,Confirmed,0.01,0.12,5.148921,,0.0,0.8562328296484318
Kepler-1265 b,Confirmed,,0.12,6.49441289,,,0.8562328296484318
LTT 1445A b,Confirmed,0.0264,0.1204,5.35882,0.03807,0.16,0.8546037168567633
Kepler-378 b,Confirmed,,0.067,16.092361,0.112,,0.8544124782658714
Kepler-37 c,Confirmed,0.03776,0.067,21.302,0.1368,,0.8544124782658714
Kepler-1563 b,Confirmed,,0.067,3.43276598,,,0.8544124782658714
Kepler-372 b,Confirmed,,0.121,6.849692,0.075,,0.8521716382180216
Kepler-373 b,Confirmed,,0.121,5.535309,0.06,,0.8521716382180216
Kepler-295 d,Confirmed,,0.121,33.884054,0.192,,0.8521716382180216
Kepler-1246 b,Confirmed,,0.121,11.32271513,,,0.8521716382180216
Kepler-262 b,Confirmed,,0.121,13.060855,0.108,,0.8521716382180216
K2-190 b,Confirmed,,0.121,10.098858,,,0.8521716382180216
Kepler-997 b,Confirmed,,0.121,2.70730672,,,0.8521716382180216
Kepler-1680 b,Confirmed,,0.121,8.77424,0.0784,,0.8521716382180216
Kepler-757 b,Confirmed,,0.121,1.02267882,,,0.8521716382180216
Kepler-1459 b,Confirmed,,0.121,62.8691611,,,0.8521716382180216
Kepler-1437 b,Confirmed,,0.122,10.9295461,,,0.848148790134026
Kepler-1332 b,Confirmed,,0.122,11.87456832,,,0.848148790134026
Kepler-240 b,Confirmed,,0.122,4.144495,0.048,,0.848148790134026
Kepler-286 c,Confirmed,,0.122,3.468095,0.042,,0.848148790134026
Kepler-793 b,Confirmed,,0.122,4.24153639,,,0.848148790134026
K2-200 b,Confirmed,,0.122,2.849883,,,0.848148790134026
Kepler-901 b,Confirmed,,0.122,3.51749439,,,0.848148790134026
Kepler-1300 b,Confirmed,,0.122,22.2419092,,,0.848148790134026
K2-203 b,Confirmed,,0.122,9.695101,,,0.848148790134026
Kepler-932 b,Confirmed,,0.122,1.9214374,,,0.848148790134026
Kepler-320 c,Confirmed,,0.122,17.934937,0.142,,0.848148790134026
L 98-59 d,Confirmed,,0.1222,7.4513,0.05,0.18,0.8473487739778909
Kepler-345 b,Confirmed,,0.066,7.415563,0.066,,0.8470610947785625
Kepler-125 c,Confirmed,,0.066,5.774464,0.051,,0.8470610947785625
Kepler-444 f,Confirmed,,0.066,9.740486,0.0811,0.29,0.8470610947785625
Kepler-914 b,Confirmed,,0.123,4.40966548,,,0.8441637449253487
Kepler-84 d,Confirmed,,0.123,4.224537,0.052,,0.8441637449253487
K2-270 b,Confirmed,,0.123,1.543069,0.0247,,0.8441637449253487
Kepler-353 c,Confirmed,,0.123,8.410894,0.065,,0.8441637449253487
K2-211 b,Confirmed,,0.123,0.669558,,,0.8441637449253487
Kepler-923 b,Confirmed,,0.123,6.93366476,,,0.8441637449253487
Kepler-402 d,Confirmed,,0.123,8.921099,0.087,,0.8441637449253487
Kepler-1315 b,Confirmed,,0.123,0.84338011,,,0.8441637449253487
Kepler-629 b,Confirmed,,0.123,7.2385854,,,0.8441637449253487
K2-147 b,Confirmed,,0.123,0.961917,0.0159,,0.8441637449253487
Kepler-1120 b,Confirmed,,0.123,2.94902905,,,0.8441637449253487
Kepler-208 c,Confirmed,,0.124,7.466623,0.079,,0.8402159722310503
Kepler-377 b,Confirmed,,0.124,12.509529,0.109,,0.8402159722310503
Kepler-1216 b,Confirmed,,0.124,4.37034536,,,0.8402159722310503
Kepler-716 c,Confirmed,,0.124,3.96999,,,0.8402159722310503
L 168-9 b,Confirmed,0.0145,0.124,1.4015,0.02091,0.21,0.8402159722310503
Kepler-386 b,Confirmed,,0.124,12.31043,0.096,,0.8402159722310503
Kepler-224 b,Confirmed,,0.124,3.132924,0.038,,0.8402159722310503
Kepler-1394 b,Confirmed,,0.124,3.93766373,,,0.8402159722310503
Kepler-42 c,Confirmed,0.006,0.065,0.45328509,0.006,,0.8396147523677728
Kepler-124 b,Confirmed,,0.065,3.410493,0.039,,0.8396147523677728
Kepler-1371 b,Confirmed,,0.065,3.4462039,,,0.8396147523677728
Kepler-329 b,Confirmed,,0.125,7.416397,0.061,,0.8363049515650453
Kepler-770 d,Confirmed,,0.125,4.15244722,,,0.8363049515650453
K2-201 b,Confirmed,,0.125,1.05979,,,0.8363049515650453
Kepler-1145 b,Confirmed,,0.125,3.97076766,,,0.8363049515650453
K2-233 b,Confirmed,0.0104,0.125,2.46746,0.03317,0.0,0.8363049515650453
Kepler-1301 b,Confirmed,,0.125,9.08237046,,,0.8363049515650453
Kepler-186 d,Confirmed,,0.125,13.342996,0.0781,,0.8363049515650453
Kepler-127 b,Confirmed,,0.125,14.435889,0.125,0.47,0.8363049515650453
Kepler-326 c,Confirmed,,0.125,4.580358,0.051,,0.8363049515650453
Kepler-1229 b,Confirmed,,0.125,86.828989,,,0.8363049515650453
L 98-59 b,Confirmed,,0.0642,2.2532,0.0227,0.09,0.8335880651812393
Kepler-1493 b,Confirmed,,0.126,15.0217983,,,0.8324301720873417
Kepler-905 b,Confirmed,,0.126,5.08274652,,,0.8324301720873417
Kepler-334 d,Confirmed,,0.126,25.09849,0.168,,0.8324301720873417
Kepler-164 b,Confirmed,,0.126,5.03503,0.058,,0.8324301720873417
Kepler-1205 b,Confirmed,,0.126,1.07839035,,,0.8324301720873417
K2-268 b,Confirmed,,0.126,2.151894,0.0308,,0.8324301720873417
Kepler-1471 b,Confirmed,,0.126,3.63899398,,,0.8324301720873417
Kepler-237 b,Confirmed,,0.126,4.715106,0.05,,0.8324301720873417
Kepler-369 c,Confirmed,,0.126,14.871572,0.094,,0.8324301720873417
Kepler-141 c,Confirmed,,0.126,7.010606,0.067,,0.8324301720873417
Kepler-537 b,Confirmed,,0.126,3.24755522,,,0.8324301720873417
Kepler-1383 b,Confirmed,,0.126,13.9093583,,,0.8324301720873417
Kepler-187 b,Confirmed,,0.126,4.938864,0.059,,0.8324301720873417
Kepler-62 f,Confirmed,0.11,0.126,267.291,0.718,,0.8324301720873417
Kepler-1604 b,Confirmed,,0.126,0.68368426,,,0.8324301720873417
Kepler-1559 b,Confirmed,,0.064,0.97191543,,,0.8320715991751432
HD 219134 c,Confirmed,0.01246,0.12624,6.765159,0.062,0.0,0.8315055617962038
TOI-561 b,Confirmed,0.005,0.1267,0.4466,0.0107,0.0,0.8297391210795326
Kepler-1231 b,Confirmed,,0.127,10.41725184,,,0.8285911323816085
K2-198 c,Confirmed,,0.127,3.3596055,0.03077,,0.8285911323816085
Kepler-1274 b,Confirmed,,0.127,6.98152703,,,0.8285911323816085
Kepler-922 b,Confirmed,,0.127,0.93846683,,,0.8285911323816085
Kepler-339 b,Confirmed,,0.127,4.977656,0.055,,0.8285911323816085
Kepler-403 d,Confirmed,,0.127,13.61159129,,,0.8285911323816085
Kepler-65 b,Confirmed,,0.127,2.15491,0.035,0.02,0.8285911323816085
Kepler-1075 b,Confirmed,,0.127,1.52372816,,,0.8285911323816085
K2-170 b,Confirmed,,0.127,7.576544,,,0.8285911323816085
Kepler-1303 b,Confirmed,,0.127,7.56127224,,,0.8285911323816085
Kepler-1088 b,Confirmed,,0.127,23.12748644,,,0.8285911323816085
Kepler-1290 b,Confirmed,,0.127,4.69500134,,,0.8285911323816085
Kepler-1686 b,Confirmed,,0.127,9.30987,0.0866,,0.8285911323816085
K2-128 b,Confirmed,,0.127,5.675819,0.056,0.23,0.8285911323816085
Kepler-773 b,Confirmed,,0.128,3.74910006,,,0.8247873402388715
Kepler-334 c,Confirmed,,0.128,12.758005,0.107,,0.8247873402388715
K2-219 c,Confirmed,,0.128,6.66767,,,0.8247873402388715
Kepler-203 d,Confirmed,,0.128,11.32972,0.1,,0.8247873402388715
Kepler-1259 b,Confirmed,,0.128,0.66308526,,,0.8247873402388715
Kepler-1302 b,Confirmed,,0.128,8.83922659,,,0.8247873402388715
Kepler-399 c,Confirmed,,0.128,26.67569,0.155,,0.8247873402388715
K2-36 b,Confirmed,0.01227,0.128,1.422614,0.0223,0.0,0.8247873402388715
Kepler-1310 b,Confirmed,,0.128,0.67933627,,,0.8247873402388715
Kepler-176 b,Confirmed,,0.128,5.433074,0.058,,0.8247873402388715
Kepler-1218 b,Confirmed,,0.128,22.9221266,,,0.8247873402388715
Kepler-406 b,Confirmed,0.02,0.128,2.42629,,,0.8247873402388715
Kepler-1380 b,Confirmed,,0.128,10.3108245,,,0.8247873402388715
K2-162 b,Confirmed,,0.128,9.45889,0.0795,,0.8247873402388715
Kepler-1245 b,Confirmed,,0.128,4.35409304,,,0.8247873402388715
Kepler-272 b,Confirmed,,0.128,2.971353,0.038,,0.8247873402388715
Kepler-1245 c,Confirmed,,0.128,2.93658468,,,0.8247873402388715
Kepler-323 b,Confirmed,,0.128,1.678327,0.028,,0.8247873402388715
Kepler-1149 b,Confirmed,,0.128,3.73089898,,,0.8247873402388715
Kepler-311 c,Confirmed,,0.128,19.738286,0.145,,0.8247873402388715
Kepler-128 b,Confirmed,0.00242,0.128,15.09,,,0.8247873402388715
Kepler-1007 b,Confirmed,,0.128,5.18500207,,,0.8247873402388715
Kepler-605 b,Confirmed,,0.128,3.38353807,,,0.8247873402388715
Kepler-1366 b,Confirmed,,0.128,2.16457097,,,0.8247873402388715
Kepler-876 b,Confirmed,,0.128,5.14438011,,,0.8247873402388715
K2-266 c,Confirmed,0.00091,0.063,7.814,0.0679,0.042,0.8244297348747878
Kepler-1339 b,Confirmed,,0.063,1.34155513,,,0.8244297348747878
TOI-237 b,Confirmed,0.009,0.1285,5.436098,0.0341,,0.8228985106540683
Kepler-1335 b,Confirmed,,0.129,6.26406846,,,0.8210183124471387
Kepler-361 b,Confirmed,,0.129,8.486616,0.086,,0.8210183124471387
Kepler-1226 b,Confirmed,,0.129,17.2923453,,,0.8210183124471387
Kepler-362 c,Confirmed,,0.129,37.866281,0.207,,0.8210183124471387
Kepler-936 b,Confirmed,,0.129,10.56134221,,,0.8210183124471387
K2-136 d,Confirmed,,0.129,25.575065,,0.14,0.8210183124471387
Kepler-280 b,Confirmed,,0.129,2.139542,0.032,,0.8210183124471387
Kepler-176 e,Confirmed,,0.129,51.16579,,,0.8210183124471387
Kepler-375 b,Confirmed,,0.129,12.125934,0.101,,0.8210183124471387
Kepler-1091 b,Confirmed,,0.13,1.43474156,,,0.8172835745867684
Kepler-1528 b,Confirmed,,0.13,1.79111021,,,0.8172835745867684
Kepler-389 c,Confirmed,,0.13,14.51143,0.11,,0.8172835745867684
Kepler-808 b,Confirmed,,0.13,0.63133235,,,0.8172835745867684
Kepler-1439 b,Confirmed,,0.13,8.07392849,,,0.8172835745867684
Kepler-355 b,Confirmed,,0.13,11.03189,0.102,,0.8172835745867684
Kepler-446 b,Confirmed,0.014,0.13,1.565409,,0.0,0.8172835745867684
Kepler-366 b,Confirmed,,0.13,3.281959,0.045,,0.8172835745867684
Kepler-515 b,Confirmed,,0.13,19.96371318,,,0.8172835745867684
Kepler-1039 b,Confirmed,,0.13,0.93488424,,,0.8172835745867684
Kepler-1108 b,Confirmed,,0.13,4.51005748,,,0.8172835745867684
Kepler-1355 b,Confirmed,,0.13,1.28958811,,,0.8172835745867684
Kepler-1019 b,Confirmed,,0.13,1.41122985,,,0.8172835745867684
Kepler-157 d,Confirmed,,0.13,7.02573474,,,0.8172835745867684
Kepler-402 e,Confirmed,,0.13,11.242861,0.102,,0.8172835745867684
Kepler-168 b,Confirmed,,0.13,4.425391,0.056,,0.8172835745867684
Kepler-190 c,Confirmed,,0.13,3.763024,0.045,,0.8172835745867684
Kepler-141 b,Confirmed,,0.062,3.107675,0.039,,0.816687209077213
Kepler-1349 b,Confirmed,,0.062,2.12823928,,,0.816687209077213
Kepler-378 c,Confirmed,,0.062,28.906009,0.166,,0.816687209077213
K2-116 b,Confirmed,,0.062,4.655411,0.048,0.06,0.816687209077213
Kepler-1485 b,Confirmed,,0.131,19.9157725,,,0.8135826608313965
K2-80 c,Confirmed,,0.131,5.605,0.0596,,0.8135826608313965
Kepler-777 b,Confirmed,,0.131,5.72812599,,,0.8135826608313965
Kepler-1198 b,Confirmed,,0.131,7.6847716,,,0.8135826608313965
Kepler-292 c,Confirmed,,0.131,3.715335,0.045,,0.8135826608313965
Kepler-1142 b,Confirmed,,0.131,18.3027248,,,0.8135826608313965
Kepler-1431 b,Confirmed,,0.131,5.86601526,,,0.8135826608313965
Kepler-1564 b,Confirmed,,0.131,18.0540381,,,0.8135826608313965
Kepler-909 b,Confirmed,,0.131,13.93290318,,,0.8135826608313965
Kepler-137 b,Confirmed,,0.131,8.436387,0.077,,0.8135826608313965
Kepler-1622 b,Confirmed,,0.131,10.8118737,,,0.8135826608313965
Kepler-1271 b,Confirmed,,0.132,3.0255955,,,0.8099151137542486
K2-83 c,Confirmed,,0.132,9.99767,0.07131,,0.8099151137542486
Kepler-99 b,Confirmed,0.019,0.132,4.60358,,,0.8099151137542486
Kepler-1275 b,Confirmed,,0.132,3.65691115,,,0.8099151137542486
Kepler-97 b,Confirmed,0.011,0.132,2.58664,,,0.8099151137542486
Kepler-760 c,Confirmed,,0.132,2.46697439,,,0.8099151137542486
Kepler-208 e,Confirmed,,0.132,16.259458,0.132,,0.8099151137542486
EPIC 220554210 c,Confirmed,,0.132,0.70531,,,0.8099151137542486
Kepler-1050 c,Confirmed,,0.132,21.1284569,,,0.8099151137542486
Kepler-10 b,Confirmed,0.0145,0.132,0.837491,0.0172,0.06,0.8099151137542486
Kepler-218 b,Confirmed,,0.132,3.619337,0.046,,0.8099151137542486
Kepler-123 c,Confirmed,,0.132,26.695074,0.181,,0.8099151137542486
Kepler-975 b,Confirmed,,0.132,1.97034246,,,0.8099151137542486
HD 136352 b,Confirmed,0.01454,0.13222,11.57779,0.0969,0.079,0.8091126864380822
Kepler-1558 b,Confirmed,,0.061,3.50470358,,,0.8088420196697456
K2-151 b,Confirmed,,0.133,3.835476,0.0373,,0.806280484139667
Kepler-1582 b,Confirmed,,0.133,4.83817712,,,0.806280484139667
Kepler-1614 b,Confirmed,,0.133,3.9466141,,,0.806280484139667
Kepler-1063 b,Confirmed,,0.133,14.07971466,,,0.806280484139667
Kepler-1256 b,Confirmed,,0.133,12.4127754,,,0.806280484139667
Kepler-1492 b,Confirmed,,0.133,16.75255007,,,0.806280484139667
K2-176 b,Confirmed,,0.133,5.329439,,,0.806280484139667
