"ligue","saison","jour","date","lieu","equipe_domicile","score_domicile","equipe_exterieur","score_exterieur"
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Marseille","Marseille",,"Dijon",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Angers","Angers",,"Paris-SG",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Metz","Metz",,"Lille",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Nice","Nice",,"Strasbourg",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Saint-Etienne","Saint-Étienne",,"Rennes",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Brest","Brest",,"Monaco",
"L1","2019-2020",32,"2020-04-11 20:00:00+02:00","Reims","Reims",,"Toulouse",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Lille","Lille",,"Nice",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Paris","Paris-SG",,"Saint-Étienne",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Rennes","Rennes",,"Metz",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Monaco","Monaco",,"Bordeaux",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Toulouse","Toulouse",,"Nantes",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Strasbourg","Strasbourg",,"Brest",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Dijon","Dijon",,"Angers",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Amiens","Amiens",,"Nîmes",
"L1","2019-2020",33,"2020-04-18 20:00:00+02:00","Montpellier","Montpellier",,"Reims",
"L1","2019-2020",33,"2020-04-19 21:00:00+02:00","Lyon","Lyon",,"Marseille",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Lyon","Lyon",,"Monaco",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Saint-Etienne","Saint-Étienne",,"Angers",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Bordeaux","Bordeaux",,"Toulouse",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Metz","Metz",,"Dijon",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Rennes","Rennes",,"Strasbourg",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Marseille","Marseille",,"Nice",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Nantes","Nantes",,"Amiens",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Brest","Brest",,"Montpellier",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Nîmes","Nîmes",,"Lille",
"L1","2019-2020",34,"2020-04-26 20:00:00+02:00","Reims","Reims",,"Paris-SG",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Toulouse","Toulouse",,"Nîmes",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Lille","Lille",,"Reims",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Paris","Paris-SG",,"Brest",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Dijon","Dijon",,"Lyon",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Monaco","Monaco",,"Metz",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Amiens","Amiens",,"Saint-Étienne",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Nice","Nice",,"Nantes",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Angers","Angers",,"Rennes",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Montpellier","Montpellier",,"Bordeaux",
"L1","2019-2020",35,"2020-05-02 20:00:00+02:00","Strasbourg","Strasbourg",,"Marseille",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Reims","Reims",,"Amiens",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Nîmes","Nîmes",,"Strasbourg",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Lyon","Lyon",,"Montpellier",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Marseille","Marseille",,"Monaco",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Rennes","Rennes",,"Dijon",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Saint-Etienne","Saint-Étienne",,"Lille",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Bordeaux","Bordeaux",,"Angers",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Nantes","Nantes",,"Brest",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Metz","Metz",,"Nice",
"L1","2019-2020",36,"2020-05-09 20:00:00+02:00","Toulouse","Toulouse",,"Paris-SG",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Lille","Lille",,"Amiens",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Brest","Brest",,"Nîmes",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Angers","Angers",,"Lyon",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Dijon","Dijon",,"Reims",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Marseille","Marseille",,"Metz",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Strasbourg","Strasbourg",,"Bordeaux",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Montpellier","Montpellier",,"Nantes",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Monaco","Monaco",,"Toulouse",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Nice","Nice",,"Saint-Étienne",
"L1","2019-2020",37,"2020-05-16 20:00:00+02:00","Paris","Paris-SG",,"Rennes",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Nîmes","Nîmes",,"Paris-SG",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Reims","Reims",,"Marseille",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Nantes","Nantes",,"Strasbourg",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Metz","Metz",,"Angers",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Lyon","Lyon",,"Brest",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Saint-Etienne","Saint-Étienne",,"Dijon",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Toulouse","Toulouse",,"Montpellier",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Rennes","Rennes",,"Monaco",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Bordeaux","Bordeaux",,"Lille",
"L1","2019-2020",38,"2020-05-23 20:00:00+02:00","Amiens","Amiens",,"Nice",
"L1","2020-2021",1,"2020-08-21 19:00:00+02:00","Bordeaux","Bordeaux",0,"Nantes",0
"L1","2020-2021",1,"2020-08-22 17:00:00+02:00","Dijon","Dijon",0,"Angers",1
"L1","2020-2021",1,"2020-08-22 21:00:00+02:00","Lille","Lille",1,"Rennes",1
"L1","2020-2021",1,"2020-08-23 13:00:00+02:00","Monaco","Monaco",2,"Reims",2
"L1","2020-2021",1,"2020-08-23 15:00:00+02:00","Lorient","Lorient",3,"Strasbourg",1
"L1","2020-2021",1,"2020-08-23 15:00:00+02:00","Nîmes","Nîmes",4,"Brest",0
"L1","2020-2021",1,"2020-08-23 17:00:00+02:00","Nice","Nice",2,"Lens",1
"L1","2020-2021",2,"2020-08-28 21:00:00+02:00","Lyon","Lyon",4,"Dijon",1
"L1","2020-2021",2,"2020-08-29 17:00:00+02:00","Rennes","Rennes",2,"Montpellier",1
"L1","2020-2021",2,"2020-08-29 21:00:00+02:00","Strasbourg","Strasbourg",0,"Nice",2
"L1","2020-2021",2,"2020-08-30 13:00:00+02:00","Reims","Reims",0,"Lille",1
"L1","2020-2021",2,"2020-08-30 15:00:00+02:00","Saint-Étienne","Saint-Étienne",2,"Lorient",0
"L1","2020-2021",2,"2020-08-30 15:00:00+02:00","Angers","Angers",0,"Bordeaux",2
"L1","2020-2021",2,"2020-08-30 15:00:00+02:00","Nantes","Nantes",2,"Nîmes",1
"L1","2020-2021",2,"2020-08-30 15:00:00+02:00","Metz","Metz",0,"Monaco",1
"L1","2020-2021",2,"2020-08-30 21:00:00+02:00","Brest","Brest",2,"Marseille",3
"L1","2020-2021",2,"2020-09-10 21:00:00+02:00","Lens","Lens",1,"Paris-SG",0
"L1","2020-2021",3,"2020-09-11 21:00:00+02:00","Bordeaux","Bordeaux",0,"Lyon",0
"L1","2020-2021",3,"2020-09-12 17:00:00+02:00","Montpellier","Montpellier",3,"Nice",1
"L1","2020-2021",3,"2020-09-12 21:00:00+02:00","Saint-Étienne","Saint-Étienne",2,"Strasbourg",0
"L1","2020-2021",3,"2020-09-13 13:00:00+02:00","Lille","Lille",1,"Metz",0
"L1","2020-2021",3,"2020-09-13 15:00:00+02:00","Dijon","Dijon",0,"Brest",2
"L1","2020-2021",3,"2020-09-13 15:00:00+02:00","Angers","Angers",1,"Reims",0
"L1","2020-2021",3,"2020-09-13 15:00:00+02:00","Lorient","Lorient",2,"Lens",3
"L1","2020-2021",3,"2020-09-13 15:00:00+02:00","Nîmes","Nîmes",2,"Rennes",4
"L1","2020-2021",3,"2020-09-13 17:00:00+02:00","Monaco","Monaco",2,"Nantes",1
"L1","2020-2021",3,"2020-09-13 21:00:00+02:00","Paris","Paris-SG",0,"Marseille",1
"L1","2020-2021",1,"2020-09-15 21:00:00+02:00","Montpellier","Montpellier",2,"Lyon",1
"L1","2020-2021",1,"2020-09-16 21:00:00+02:00","Paris","Paris-SG",1,"Metz",0
"L1","2020-2021",1,"2020-09-17 21:00:00+02:00","Marseille","Marseille",0,"Saint-Étienne",2
"L1","2020-2021",4,"2020-09-18 21:00:00+02:00","Lyon","Lyon",0,"Nîmes",0
"L1","2020-2021",4,"2020-09-19 17:00:00+02:00","Lens","Lens",2,"Bordeaux",1
"L1","2020-2021",4,"2020-09-19 21:00:00+02:00","Rennes","Rennes",2,"Monaco",1
"L1","2020-2021",4,"2020-09-20 13:00:00+02:00","Nice","Nice",0,"Paris-SG",3
"L1","2020-2021",4,"2020-09-20 15:00:00+02:00","Strasbourg","Strasbourg",1,"Dijon",0
"L1","2020-2021",4,"2020-09-20 15:00:00+02:00","Montpellier","Montpellier",4,"Angers",1
"L1","2020-2021",4,"2020-09-20 15:00:00+02:00","Brest","Brest",3,"Lorient",2
"L1","2020-2021",4,"2020-09-20 15:00:00+02:00","Metz","Metz",2,"Reims",1
"L1","2020-2021",4,"2020-09-20 17:00:00+02:00","Nantes","Nantes",2,"Saint-Étienne",2
"L1","2020-2021",4,"2020-09-20 21:00:00+02:00","Marseille","Marseille",1,"Lille",1
"L1","2020-2021",5,"2020-09-25 21:00:00+02:00","Lille","Lille",2,"Nantes",0
"L1","2020-2021",5,"2020-09-26 17:00:00+02:00","Saint-Étienne","Saint-Étienne",0,"Rennes",3
"L1","2020-2021",5,"2020-09-26 21:00:00+02:00","Marseille","Marseille",1,"Metz",1
"L1","2020-2021",5,"2020-09-27 13:00:00+02:00","Bordeaux","Bordeaux",0,"Nice",0
"L1","2020-2021",5,"2020-09-27 15:00:00+02:00","Dijon","Dijon",2,"Montpellier",2
"L1","2020-2021",5,"2020-09-27 15:00:00+02:00","Nîmes","Nîmes",1,"Lens",1
"L1","2020-2021",5,"2020-09-27 15:00:00+02:00","Monaco","Monaco",3,"Strasbourg",2
"L1","2020-2021",5,"2020-09-27 15:00:00+02:00","Angers","Angers",3,"Brest",2
"L1","2020-2021",5,"2020-09-27 17:00:00+02:00","Lorient","Lorient",1,"Lyon",1
"L1","2020-2021",5,"2020-09-27 21:00:00+02:00","Reims","Reims",0,"Paris-SG",2
"L1","2020-2021",6,"2020-10-02 21:00:00+02:00","Paris","Paris-SG",6,"Angers",1
"L1","2020-2021",6,"2020-10-03 17:00:00+02:00","Lens","Lens",2,"Saint-Étienne",0
"L1","2020-2021",6,"2020-10-03 21:00:00+02:00","Nice","Nice",2,"Nantes",1
"L1","2020-2021",6,"2020-10-04 13:00:00+02:00","Montpellier","Montpellier",0,"Nîmes",1
"L1","2020-2021",6,"2020-10-04 15:00:00+02:00","Bordeaux","Bordeaux",3,"Dijon",0
"L1","2020-2021",6,"2020-10-04 15:00:00+02:00","Metz","Metz",3,"Lorient",1
"L1","2020-2021",6,"2020-10-04 15:00:00+02:00","Strasbourg","Strasbourg",0,"Lille",3
"L1","2020-2021",6,"2020-10-04 15:00:00+02:00","Brest","Brest",1,"Monaco",0
"L1","2020-2021",6,"2020-10-04 17:00:00+02:00","Rennes","Rennes",2,"Reims",2
"L1","2020-2021",6,"2020-10-04 21:00:00+02:00","Lyon","Lyon",1,"Marseille",1
"L1","2020-2021",7,"2020-10-16 19:00:00+02:00","Dijon","Dijon",1,"Rennes",1
"L1","2020-2021",7,"2020-10-16 21:00:00+02:00","Nîmes","Nîmes",0,"Paris-SG",4
"L1","2020-2021",7,"2020-10-17 17:00:00+02:00","Reims","Reims",1,"Lorient",3
"L1","2020-2021",7,"2020-10-17 21:00:00+02:00","Marseille","Marseille",3,"Bordeaux",1
"L1","2020-2021",7,"2020-10-18 13:00:00+02:00","Strasbourg","Strasbourg",2,"Lyon",3
"L1","2020-2021",7,"2020-10-18 15:00:00+02:00","Monaco","Monaco",1,"Montpellier",1
"L1","2020-2021",7,"2020-10-18 15:00:00+02:00","Nantes","Nantes",3,"Brest",1
"L1","2020-2021",7,"2020-10-18 15:00:00+02:00","Angers","Angers",1,"Metz",1
"L1","2020-2021",7,"2020-10-18 17:00:00+02:00","Saint-Étienne","Saint-Étienne",1,"Nice",3
"L1","2020-2021",7,"2020-10-18 21:00:00+02:00","Lille","Lille",4,"Lens",0
"L1","2020-2021",8,"2020-10-23 21:00:00+02:00","Rennes","Rennes",1,"Angers",2
"L1","2020-2021",8,"2020-10-24 17:00:00+02:00","Lorient","Lorient",0,"Marseille",1
"L1","2020-2021",8,"2020-10-24 21:00:00+02:00","Paris","Paris-SG",4,"Dijon",0
"L1","2020-2021",8,"2020-10-25 15:00:00+01:00","Bordeaux","Bordeaux",2,"Nîmes",0
"L1","2020-2021",8,"2020-10-25 15:00:00+01:00","Metz","Metz",2,"Saint-Étienne",0
"L1","2020-2021",8,"2020-10-25 15:00:00+01:00","Brest","Brest",0,"Strasbourg",3
"L1","2020-2021",8,"2020-10-25 15:00:00+01:00","Montpellier","Montpellier",0,"Reims",4
"L1","2020-2021",8,"2020-10-25 17:00:00+01:00","Nice","Nice",1,"Lille",1
"L1","2020-2021",8,"2020-10-25 21:00:00+01:00","Lyon","Lyon",4,"Monaco",1
"L1","2020-2021",9,"2020-10-31 17:00:00+01:00","Rennes","Rennes",2,"Brest",1
"L1","2020-2021",9,"2020-10-31 21:00:00+01:00","Nantes","Nantes",0,"Paris-SG",3
"L1","2020-2021",9,"2020-11-01 13:00:00+01:00","Saint-Étienne","Saint-Étienne",0,"Montpellier",1
"L1","2020-2021",9,"2020-11-01 15:00:00+01:00","Dijon","Dijon",0,"Lorient",0
"L1","2020-2021",9,"2020-11-01 15:00:00+01:00","Nîmes","Nîmes",0,"Metz",1
"L1","2020-2021",9,"2020-11-01 15:00:00+01:00","Angers","Angers",0,"Nice",3
"L1","2020-2021",9,"2020-11-01 15:00:00+01:00","Reims","Reims",2,"Strasbourg",1
"L1","2020-2021",9,"2020-11-01 17:00:00+01:00","Monaco","Monaco",4,"Bordeaux",0
"L1","2020-2021",9,"2020-11-01 21:00:00+01:00","Lille","Lille",1,"Lyon",1
"L1","2020-2021",10,"2020-11-06 21:00:00+01:00","Strasbourg","Strasbourg",0,"Marseille",1
"L1","2020-2021",10,"2020-11-07 17:00:00+01:00","Bordeaux","Bordeaux",0,"Montpellier",2
"L1","2020-2021",10,"2020-11-07 21:00:00+01:00","Paris","Paris-SG",3,"Rennes",0
"L1","2020-2021",10,"2020-11-08 13:00:00+01:00","Brest","Brest",3,"Lille",2
"L1","2020-2021",10,"2020-11-08 15:00:00+01:00","Metz","Metz",1,"Dijon",1
"L1","2020-2021",10,"2020-11-08 15:00:00+01:00","Lens","Lens",4,"Reims",4
"L1","2020-2021",10,"2020-11-08 15:00:00+01:00","Nîmes","Nîmes",1,"Angers",5
"L1","2020-2021",10,"2020-11-08 15:00:00+01:00","Lorient","Lorient",0,"Nantes",2
"L1","2020-2021",10,"2020-11-08 17:00:00+01:00","Nice","Nice",1,"Monaco",2
"L1","2020-2021",10,"2020-11-08 21:00:00+01:00","Lyon","Lyon",2,"Saint-Étienne",1
"L1","2020-2021",11,"2020-11-20 19:00:00+01:00","Rennes","Rennes",0,"Bordeaux",1
"L1","2020-2021",11,"2020-11-20 21:00:00+01:00","Monaco","Monaco",3,"Paris-SG",2
"L1","2020-2021",11,"2020-11-21 17:00:00+01:00","Brest","Brest",4,"Saint-Étienne",1
"L1","2020-2021",11,"2020-11-21 21:00:00+01:00","Marseille","Marseille",,"Nice",
"L1","2020-2021",11,"2020-11-22 13:00:00+01:00","Nantes","Nantes",1,"Metz",1
"L1","2020-2021",11,"2020-11-22 15:00:00+01:00","Reims","Reims",0,"Nîmes",1
"L1","2020-2021",11,"2020-11-22 15:00:00+01:00","Dijon","Dijon",0,"Lens",1
"L1","2020-2021",11,"2020-11-22 15:00:00+01:00","Montpellier","Montpellier",4,"Strasbourg",3
"L1","2020-2021",11,"2020-11-22 17:00:00+01:00","Angers","Angers",0,"Lyon",1
"L1","2020-2021",11,"2020-11-22 21:00:00+01:00","Lille","Lille",4,"Lorient",0
"L1","2020-2021",8,"2020-11-25 19:00:00+01:00","Lens","Lens",1,"Nantes",1
"L1","2020-2021",12,"2020-11-27 21:00:00+01:00","Strasbourg","Strasbourg",1,"Rennes",1
"L1","2020-2021",12,"2020-11-28 17:00:00+01:00","Marseille","Marseille",3,"Nantes",1
"L1","2020-2021",12,"2020-11-28 21:00:00+01:00","Paris","Paris-SG",2,"Bordeaux",2
"L1","2020-2021",12,"2020-11-29 13:00:00+01:00","Lyon","Lyon",3,"Reims",0
"L1","2020-2021",12,"2020-11-29 15:00:00+01:00","Metz","Metz",0,"Brest",2
"L1","2020-2021",12,"2020-11-29 15:00:00+01:00","Lorient","Lorient",0,"Montpellier",1
"L1","2020-2021",12,"2020-11-29 15:00:00+01:00","Monaco","Monaco",3,"Nîmes",0
"L1","2020-2021",12,"2020-11-29 15:00:00+01:00","Lens","Lens",1,"Angers",3
"L1","2020-2021",12,"2020-11-29 17:00:00+01:00","Nice","Nice",1,"Dijon",3
"L1","2020-2021",12,"2020-11-29 21:00:00+01:00","Saint-Étienne","Saint-Étienne",1,"Lille",1
"L1","2020-2021",13,"2020-12-04 21:00:00+01:00","Nîmes","Nîmes",0,"Marseille",2
"L1","2020-2021",13,"2020-12-05 17:00:00+01:00","Rennes","Rennes",,"Lens",
"L1","2020-2021",13,"2020-12-05 21:00:00+01:00","Montpellier","Montpellier",,"Paris-SG",
"L1","2020-2021",13,"2020-12-06 13:00:00+01:00","Lille","Lille",,"Monaco",
"L1","2020-2021",13,"2020-12-06 15:00:00+01:00","Angers","Angers",,"Lorient",
"L1","2020-2021",13,"2020-12-06 15:00:00+01:00","Nantes","Nantes",,"Strasbourg",
"L1","2020-2021",13,"2020-12-06 15:00:00+01:00","Dijon","Dijon",,"Saint-Étienne",
"L1","2020-2021",13,"2020-12-06 15:00:00+01:00","Bordeaux","Bordeaux",,"Brest",
"L1","2020-2021",13,"2020-12-06 17:00:00+01:00","Reims","Reims",,"Nice",
"L1","2020-2021",13,"2020-12-06 21:00:00+01:00","Metz","Metz",,"Lyon",
"L1","2020-2021",14,"2020-12-11 21:00:00+01:00","Saint-Étienne","Saint-Étienne",,"Angers",
"L1","2020-2021",14,"2020-12-12 17:00:00+01:00","Marseille","Marseille",,"Monaco",
"L1","2020-2021",14,"2020-12-12 21:00:00+01:00","Lens","Lens",,"Montpellier",
"L1","2020-2021",14,"2020-12-13 13:00:00+01:00","Nice","Nice",,"Rennes",
"L1","2020-2021",14,"2020-12-13 15:00:00+01:00","Lorient","Lorient",,"Nîmes",
"L1","2020-2021",14,"2020-12-13 15:00:00+01:00","Nantes","Nantes",,"Dijon",
"L1","2020-2021",14,"2020-12-13 15:00:00+01:00","Strasbourg","Strasbourg",,"Metz",
"L1","2020-2021",14,"2020-12-13 15:00:00+01:00","Brest","Brest",,"Reims",
"L1","2020-2021",14,"2020-12-13 17:00:00+01:00","Lille","Lille",,"Bordeaux",
"L1","2020-2021",14,"2020-12-13 21:00:00+01:00","Paris","Paris-SG",,"Lyon",
"L1","2020-2021",15,"2020-12-16 19:00:00+01:00","Dijon","Dijon",,"Lille",
"L1","2020-2021",15,"2020-12-16 19:00:00+01:00","Angers","Angers",,"Strasbourg",
"L1","2020-2021",15,"2020-12-16 19:00:00+01:00","Nîmes","Nîmes",,"Nice",
"L1","2020-2021",15,"2020-12-16 19:00:00+01:00","Montpellier","Montpellier",,"Metz",
"L1","2020-2021",15,"2020-12-16 19:00:00+01:00","Reims","Reims",,"Nantes",
"L1","2020-2021",15,"2020-12-16 21:00:00+01:00","Lyon","Lyon",,"Brest",
"L1","2020-2021",15,"2020-12-16 21:00:00+01:00","Bordeaux","Bordeaux",,"Saint-Étienne",
"L1","2020-2021",15,"2020-12-16 21:00:00+01:00","Paris","Paris-SG",,"Lorient",
"L1","2020-2021",15,"2020-12-16 21:00:00+01:00","Monaco","Monaco",,"Lens",
"L1","2020-2021",15,"2020-12-16 21:00:00+01:00","Rennes","Rennes",,"Marseille",
"L1","2020-2021",16,"2020-12-19 17:00:00+01:00","Metz","Metz",,"Lens",
"L1","2020-2021",16,"2020-12-19 19:00:00+01:00","Marseille","Marseille",,"Reims",
"L1","2020-2021",16,"2020-12-19 21:00:00+01:00","Nice","Nice",,"Lyon",
"L1","2020-2021",16,"2020-12-20 13:00:00+01:00","Brest","Brest",,"Montpellier",
"L1","2020-2021",16,"2020-12-20 15:00:00+01:00","Nantes","Nantes",,"Angers",
"L1","2020-2021",16,"2020-12-20 15:00:00+01:00","Saint-Étienne","Saint-Étienne",,"Nîmes",
"L1","2020-2021",16,"2020-12-20 15:00:00+01:00","Strasbourg","Strasbourg",,"Bordeaux",
"L1","2020-2021",16,"2020-12-20 15:00:00+01:00","Dijon","Dijon",,"Monaco",
"L1","2020-2021",16,"2020-12-20 17:00:00+01:00","Lorient","Lorient",,"Rennes",
"L1","2020-2021",16,"2020-12-20 21:00:00+01:00","Lille","Lille",,"Paris-SG",
"L1","2020-2021",17,"2020-12-23 19:00:00+01:00","Bordeaux","Bordeaux",,"Reims",
"L1","2020-2021",17,"2020-12-23 19:00:00+01:00","Nice","Nice",,"Lorient",
"L1","2020-2021",17,"2020-12-23 19:00:00+01:00","Rennes","Rennes",,"Metz",
"L1","2020-2021",17,"2020-12-23 19:00:00+01:00","Lens","Lens",,"Brest",
"L1","2020-2021",17,"2020-12-23 19:00:00+01:00","Nîmes","Nîmes",,"Dijon",
"L1","2020-2021",17,"2020-12-23 21:00:00+01:00","Paris","Paris-SG",,"Strasbourg",
"L1","2020-2021",17,"2020-12-23 21:00:00+01:00","Angers","Angers",,"Marseille",
"L1","2020-2021",17,"2020-12-23 21:00:00+01:00","Monaco","Monaco",,"Saint-Étienne",
"L1","2020-2021",17,"2020-12-23 21:00:00+01:00","Montpellier","Montpellier",,"Lille",
"L1","2020-2021",17,"2020-12-23 21:00:00+01:00","Lyon","Lyon",,"Nantes",
"L1","2020-2021",9,"2021-01-03 21:00:00+01:00","Marseille","Marseille",,"Lens",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Lorient","Lorient",,"Monaco",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Metz","Metz",,"Bordeaux",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Marseille","Marseille",,"Montpellier",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Nantes","Nantes",,"Rennes",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Lille","Lille",,"Angers",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Lyon","Lyon",,"Lens",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Reims","Reims",,"Dijon",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Strasbourg","Strasbourg",,"Nîmes",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Brest","Brest",,"Nice",
"L1","2020-2021",18,"2021-01-06 19:00:00+01:00","Saint-Étienne","Saint-Étienne",,"Paris-SG",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Nîmes","Nîmes",,"Lille",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Bordeaux","Bordeaux",,"Lorient",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Paris","Paris-SG",,"Brest",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Metz","Metz",,"Nice",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Reims","Reims",,"Saint-Étienne",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Monaco","Monaco",,"Angers",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Rennes","Rennes",,"Lyon",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Montpellier","Montpellier",,"Nantes",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Lens","Lens",,"Strasbourg",
"L1","2020-2021",19,"2021-01-10 15:00:00+01:00","Dijon","Dijon",,"Marseille",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Nantes","Nantes",,"Lens",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Marseille","Marseille",,"Nîmes",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Lorient","Lorient",,"Dijon",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Lille","Lille",,"Reims",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Lyon","Lyon",,"Metz",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Nice","Nice",,"Bordeaux",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Brest","Brest",,"Rennes",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Strasbourg","Strasbourg",,"Saint-Étienne",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Montpellier","Montpellier",,"Monaco",
"L1","2020-2021",20,"2021-01-20 19:00:00+01:00","Angers","Angers",,"Paris-SG",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Nîmes","Nîmes",,"Lorient",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Metz","Metz",,"Nantes",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Paris","Paris-SG",,"Montpellier",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Rennes","Rennes",,"Lille",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Reims","Reims",,"Brest",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Bordeaux","Bordeaux",,"Angers",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Monaco","Monaco",,"Marseille",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Dijon","Dijon",,"Strasbourg",
"L1","2020-2021",21,"2021-01-24 15:00:00+01:00","Lens","Lens",,"Nice",
"L1","2020-2021",21,"2021-01-24 21:00:00+01:00","Saint-Étienne","Saint-Étienne",,"Lyon",
"L1","2020-2021",22,"2021-01-31 15:00:00+01:00","Marseille","Marseille",,"Rennes",
"L1","2020-2021",22,"2021-01-31 15:00:00+01:00","Lille","Lille",,"Dijon",
"L1","2020-2021",22,"2021-01-31 15:00:00+01:00","Angers","Angers",,"Nîmes",
"L1","2020-2021",22,"2021-01-31 15:00:00+01:00","Nice","Nice",,"Saint-Étienne",
